Id_tag,Id,Name,Algorithms,Difficulty
4909,109D,Lucky Sorting,constructive algorithms;sortings,2000
4910,109C,Lucky Tree,dp;dsu;trees,2000
4911,109B,Lucky Probability,brute force;probabilities,2000
4912,109A,Lucky Sum of Digits,brute force;implementation,1200
4913,108B,Datatypes,math;sortings,1500
4914,108A,Palindromic Times,implementation;strings,1100
4915,107E,Darts,geometry;probabilities,2600
4916,107D,Crime Management,dp;graphs;matrices,2400
4917,107C,Arrangement,bitmasks;dp,2500
4918,107B,Basketball Team,combinatorics;dp;math;probabilities,1700
4919,107A,Dorm Water Supply,dfs and similar;graphs,1500
4920,106E,Space Rescuers,geometry;ternary search,2200
4921,106D,Treasure Island,brute force;implementation,1700
4922,106C,Buns,dp,1600
4923,106B,Choosing Laptop,brute force;implementation,1100
4924,106A,Card Game,implementation,1200
4925,105E,Lift and Throw,brute force,2400
4926,105D,Entertaining Geodetics,brute force;dsu;implementation,2600
4927,105C,Item World,brute force;implementation;sortings,2100
4928,105B,Dark Assembly,brute force;probabilities,1800
4929,105A,Transmigration,implementation,1600
4930,104A,Blackjack,implementation,900
4931,103E,Buying Sets,flows;graph matchings,2700
4932,103D,Time to Raid Cowavans,brute force;data structures;sortings,2200
4933,103C,Russian Roulette,constructive algorithms;greedy,1900
4934,103B,Cthulhu,dfs and similar;dsu;graphs,1600
4935,103A,Testing Pants for Sadness,greedy;implementation;math,1200
4936,102B,Sum of Digits,implementation,1100
4937,102A,Clothes,brute force,1300
4938,101E,Candies and Stones,divide and conquer;dp,2400
4939,101D,Castle,dp;greedy;probabilities;sortings;trees,2300
4940,101C,Vectors,implementation;math,2100
4941,101B,Buses,binary search;data structures;dp,1900
4942,101A,Homework,greedy,1300
4943,100J,Interval Coloring,*special problem;greedy;math,2400
4944,100I,Rotation,*special problem;geometry;math,1700
4945,100H,Battleship,*special problem;dfs and similar;implementation,2200
4946,100G,Name the album,*special problem;data structures;implementation,2000
4947,100F,Polynom,*special problem;implementation,2000
4948,100E,Lamps in a Line,*special problem;math,1800
4949,100D,World of Mouth,*special problem;strings,1600
4950,100C,A+B,*special problem;implementation,1400
4951,100B,Friendly Numbers,*special problem;implementation,1600
4952,100A,Carpeting the Room,*special problem;implementation,1300
4953,99B,Help Chef Gerasim,implementation;sortings,1400
4954,99A,Help Far Away Kingdom,strings,1000
4955,98E,Help Shrek and Donkey,dp;games;math;probabilities,2500
4956,98D,Help Monks,constructive algorithms,2400
4957,98C,Help Greg the Dwarf,geometry;ternary search,2400
4958,98B,Help King,implementation;probabilities;trees,2600
4959,98A,Help Victoria the Wise,brute force;implementation,1700
4960,97E,Leaders,dfs and similar;dsu;graphs;trees,2800
4961,97D,Robot in Basement,bitmasks;brute force;implementation,2600
4962,97C,Winning Strategy,binary search;graphs;math;shortest paths,2300
4963,97B,Superset,constructive algorithms;divide and conquer,2300
4964,97A,Domino,brute force;implementation,2400
4965,96B,Lucky Numbers (easy),binary search;bitmasks;brute force,1400
4966,96A,Football,implementation;strings,1100
4967,95E,Lucky Country,dp;dsu;graphs,2400
4968,95D,Horse Races,dp;math,2500
4969,95C,Volleyball,shortest paths,1900
4970,95B,Lucky Numbers,dp;greedy,1800
4971,95A,Hockey,implementation;strings,1700
4972,94B,Friends,graphs;implementation;math,1400
4973,94A,Restoring Password,implementation;strings,1000
4974,93E,Lostborn,dp;math;number theory,2600
4975,93D,Flags,dp;math;matrices,2400
4976,93C,Azembler,brute force;implementation,2400
4977,93B,End of Exams,greedy,1900
4978,93A,Frames,implementation,1700
4979,92B,Binary Number,greedy,1300
4980,92A,Chips,implementation;math,800
4981,91E,Igloo Skyscraper,data structures;geometry,2400
4982,91D,Grocer's Problem,constructive algorithms;graphs;greedy,2500
4983,91C,Ski Base,combinatorics;dsu;graphs,2500
4984,91B,Queue,binary search;data structures,1600
4985,91A,Newspaper Headline,greedy;strings,1600
4986,90B,African Crossword,implementation;strings,1100
4987,90A,Cableway,greedy;math,1000
4988,89E,Fire and Ice,greedy,2900
4989,89D,Space mines,geometry,2400
4990,89C,Chip Play,brute force;data structures;implementation,2100
4991,89B,Widget Library,dp;expression parsing;graphs;implementation,2200
4992,89A,Robbery,greedy,1800
4993,88B,Keyboard,implementation,1500
4994,88A,Chord,brute force;implementation,1200
4995,87E,Mogohu-Rea Idol,geometry,2600
4996,87D,Beautiful Road,dfs and similar;dp;dsu;graphs;implementation;sortings;trees,2300
4997,87C,Interesting Game,dp;games;math,2100
4998,87B,Vasya and Types,implementation;strings,1900
4999,87A,Trains,implementation;math,1500
5000,86E,Long sequence,brute force;math;matrices,2600
5001,86D,Powerful array,data structures;implementation;math;two pointers,2700
5002,86C,Genetic engineering,dp;string suffix structures;trees,2400
5003,86B,Tetris revisited,constructive algorithms;graph matchings;greedy;math,2100
5004,86A,Reflection,math,1800
5005,85E,Guard Towers,binary search;dsu;geometry;graphs;sortings,2600
5006,85D,Sum of Medians,binary search;brute force;data structures;implementation,2200
5007,85C,Petya and Tree,binary search;dfs and similar;probabilities;sortings;trees,2200
5008,85B,Embassy Queue,data structures;greedy,1800
5009,85A,Domino,constructive algorithms;implementation,1400
5010,84C,Biathlon,binary search;implementation,1700
5011,84A,Toy Army,math;number theory,1000
5012,83E,Two Subsequences,bitmasks;dp,2800
5013,83D,Numbers,dp;math;number theory,2400
5014,83C,Track,graphs;greedy;shortest paths,2400
5015,83B,Doctor,binary search;math;sortings,1900
5016,83A,Magical Array,math,1400
5017,82E,Corridor,geometry,2500
5018,82D,Two out of Three,dp,2000
5019,82C,General Mobilization,data structures;dfs and similar;sortings,1900
5020,82B,Sets,constructive algorithms;hashing;implementation,1700
5021,82A,Double Cola,implementation;math,1100
5022,81E,Pairs,dfs and similar;dp;dsu;graphs;implementation;trees,2600
5023,81D,Polycarp's Picture Gallery,constructive algorithms;greedy,2000
5024,81C,Average Score,greedy;math;sortings,1700
5025,81B,Sequence Formatting,implementation;strings,1700
5026,81A,Plug-in,implementation,1500
5027,80B,Depression,geometry;math,1200
5028,80A,Panoramix's Prediction,brute force,900
5029,79E,Security System,math,2800
5030,79D,Password,bitmasks;dp;shortest paths,2700
5031,79C,Beaver,data structures;dp;greedy;hashing;strings;two pointers,1800
5032,79B,Colorful Field,implementation;sortings,1500
5033,79A,Bus Game,greedy,1300
5034,78E,Evacuation,flows;graphs;shortest paths,2500
5035,78D,Archer's Shot,binary search;geometry;math;two pointers,2400
5036,78C,Beaver Game,dp;games;number theory,1900
5037,78B,Easter Eggs,constructive algorithms;implementation,1200
5038,78A,Haiku,implementation;strings,1000
5039,77E,Martian Food,geometry,2700
5040,77D,Domino Carpet,dp;implementation,2300
5041,77C,Beavermuncher-0xFF,dfs and similar;dp;dsu;greedy;trees,2300
5042,77B,Falling Anvils,math;probabilities,1800
5043,77A,Heroes,brute force;implementation,1600
5044,76F,Tourist,binary search;data structures;dp,2400
5045,76E,Points,implementation;math,1700
5046,76D,Plus and xor,dp;greedy;math,1800
5047,76C,Mutation,bitmasks;dp;math,2700
5048,76B,Mice,greedy;two pointers,2200
5049,76A,Gift,dsu;graphs;sortings;trees,2300
5050,75E,Ship's Shortest Path,geometry;shortest paths,2500
5051,75D,Big Maximum Sum,data structures;dp;greedy;implementation;math;trees,2100
5052,75C,Modified GCD,binary search;number theory,1600
5053,75B,Facetook Priority Wall,expression parsing;implementation;strings,1500
5054,75A,Life Without Zeros,implementation,1200
5055,74E,Shift It!,constructive algorithms,2700
5056,74D,Hanger,data structures,2300
5057,74C,Chessboard Billiard,dfs and similar;dsu;graphs;number theory,2100
5058,74B,Train,dp;games;greedy,1600
5059,74A,Room Leader,implementation,1100
5060,73F,Plane of Tanks,brute force;geometry,2700
5061,73E,Morrowindows,math;number theory,2300
5062,73D,FreeDiv,dfs and similar;graphs;greedy,2200
5063,73C,LionAge II,dp,1800
5064,73B,Need For Brake,binary search;greedy;sortings,2000
5065,73A,The Elder Trolls IV: Oblivon,greedy;math,1600
5066,72I,Goofy Numbers,*special problem;implementation,1500
5067,72H,Reverse It!,*special problem;implementation,1600
5068,72G,Fibonacci army,*special problem;dp,1200
5069,72F,Oil,*special problem;greedy;math,2100
5070,72E,Ali goes shopping,*special problem;brute force;strings,1900
5071,72D,Perse-script,*special problem;expression parsing,2400
5072,72C,Extraordinarily Nice Numbers,*special problem;math,1300
5073,72B,INI-file,*special problem;implementation,2500
5074,72A,"Goshtasp, Vishtasp and Eidi",*special problem;greedy;math,1900
5075,71E,Nuclear Fusion,bitmasks;dp,2200
5076,71D,Solitaire,brute force;implementation,2200
5077,71C,Round Table Knights,dp;math;number theory,1600
5078,71B,Progress Bar,implementation;math,1400
5079,71A,Way Too Long Words,strings,800
5080,70E,Information Reform,dp;implementation;trees,2700
5081,70D,Professor's task,data structures;geometry,2700
5082,70C,Lucky Tickets,binary search;data structures;sortings;two pointers,2200
5083,70B,Text Messaging,expression parsing;greedy;strings,1600
5084,70A,Cookies,math,1400
5085,69E,Subsegments,data structures;implementation,1800
5086,69D,Dot,dp;games,2100
5087,69C,Game,implementation,1900
5088,69B,Bets,greedy;implementation,1300
5089,69A,Young Physicist,implementation;math,1100
5090,68E,Contact,geometry,2900
5091,68D,Half-decay tree,data structures;divide and conquer;dp;math;probabilities,2400
5092,68C,Synchrophasotron,brute force,2200
5093,68B,Energy exchange,binary search,1700
5094,68A,Irrational problem,implementation;number theory,1100
5095,67E,Save the City!,geometry,2400
5096,67D,Optical Experiment,binary search;data structures;dp,1900
5097,67C,Sequence of Balls,dp,2500
5098,67B,Restoration of the Permutation,greedy,1800
5099,67A,Partial Teacher,dp;graphs;greedy;implementation,1800
5100,66E,Petya and Post,data structures;dp,2100
5101,66D,Petya and His Friends,constructive algorithms;math;number theory,1700
5102,66C,Petya and File System,data structures;implementation,1800
5103,66B,Petya and Countryside,brute force;implementation,1200
5104,66A,Petya and Java,implementation;strings,1400
5105,65E,Harry Potter and Moving Staircases,dfs and similar;implementation,2900
5106,65D,Harry Potter and the Sorting Hat,brute force;dfs and similar;hashing,2200
5107,65C,Harry Potter and the Golden Snitch,binary search;geometry,2100
5108,65B,Harry Potter and the History of Magic,brute force;greedy;implementation,1700
5109,65A,Harry Potter and Three Spells,implementation;math,1800
5110,64I,Sort the Table,*special problem;sortings,2500
5111,64H,Table Bowling,*special problem;sortings,2300
5112,64G,Path Canonization,*special problem,2300
5113,64F,Domain,*special problem;expression parsing,2100
5114,64E,Prime Segment,*special problem;brute force,2000
5115,64D,Presents,*special problem;greedy,1900
5116,64C,Table,*special problem;greedy;implementation;math,1700
5117,64B,Expression,*special problem;expression parsing,1500
5118,64A,Factorial,*special problem;implementation,1300
5119,63E,Sweets Game,bitmasks;dfs and similar;dp;games;implementation,2200
5120,63D,Dividing Island,constructive algorithms,2000
5121,63C,Bulls and Cows,brute force;implementation,1800
5122,63B,Settlers' Training,implementation,1200
5123,63A,Sinking Ship,implementation;sortings;strings,1100
5124,62E,World Evil,dp;flows,2700
5125,62D,Wormhouse,dfs and similar;graphs,2300
5126,62C,Inquisition,geometry;implementation;sortings,2300
5127,62B,Tyndex.Brome,binary search;implementation,1700
5128,62A,A Student's Dream,greedy;math,1400
5129,61E,Enemy is weak,data structures;trees,2100
5130,61D,Eternal Victory,dfs and similar;graphs;greedy;shortest paths;trees,1900
5131,61C,Capture Valerian,math,1900
5132,61B,Hard Work,strings,1300
5133,61A,Ultra-Fast Mathematician,implementation,900
5134,60E,Mushroom Gnomes,math;matrices,2500
5135,60D,Savior,brute force;dsu;math,2400
5136,60C,Mushroom Strife,brute force;dfs and similar,2100
5137,60B,Serial Time!,dfs and similar;dsu,1500
5138,60A,Where Are My Flakes?,implementation;two pointers,1300
5139,59E,Shortest Path,graphs;shortest paths,2100
5140,59D,Team Arrangement,constructive algorithms;greedy;implementation,2200
5141,59C,Title,expression parsing,1600
5142,59B,Fortune Telling,implementation;number theory,1200
5143,59A,Word,implementation;strings,800
5144,58E,Expression,dp,2400
5145,58D,Calendar,greedy;strings,2000
5146,58C,Trees,brute force,1800
5147,58B,Coins,greedy,1300
5148,58A,Chat room,greedy;strings,1100
5149,57E,Chess,math;shortest paths,2900
5150,57D,Journey,dp;math,2400
5151,57C,Array,combinatorics;math,1900
5152,57B,Martian Architecture,implementation,1600
5153,57A,Square Earth?,dfs and similar;greedy;implementation,1400
5154,56E,Domino Principle,binary search;data structures;sortings,2100
5155,56D,Changing a String,dp,2100
5156,56C,Corporation Mail,data structures;expression parsing;implementation,1800
5157,56B,Spoilt Permutation,implementation,1400
5158,56A,Bar,implementation,1200
5159,55E,Very simple problem,geometry;two pointers,2400
5160,55D,Beautiful numbers,dp;number theory,2400
5161,55C,Pie or die,games,1900
5162,55B,Smallest number,brute force,1600
5163,55A,Flea travel,implementation;math,1300
5164,54E,Vacuum Сleaner,geometry,2700
5165,54D,Writing a Song,brute force;dp;strings,2100
5166,54C,First Digit Law,dp;math;probabilities,2000
5167,54B,Cutting Jigsaw Puzzle,hashing;implementation,1800
5168,54A,Presents,implementation,1300
5169,53E,Dead Ends,bitmasks;dp,2500
5170,53D,Physical Education,sortings,1500
5171,53C,Little Frog,constructive algorithms,1200
5172,53B,Blog Photo,binary search;implementation,1900
5173,53A,Autocomplete,implementation,1200
5174,52C,Circular RMQ,data structures,2200
5175,52B,Right Triangles,combinatorics,1600
5176,52A,123-sequence,implementation,1200
5177,51F,Caterpillar,dfs and similar;dp;graphs;trees,2600
5178,51E,Pentagon,combinatorics;graphs;matrices,2300
5179,51D,Geometrical problem,implementation,2100
5180,51C,Three Base Stations,binary search;greedy,1800
5181,51B,bHTML Tables Analisys,expression parsing,1700
5182,51A,Cheaterius's Problem,implementation,1300
5183,50E,Square Equation Roots,math,2300
5184,50D,Bombing,binary search;dp;probabilities,2100
5185,50C,Happy Farm 5,geometry,2000
5186,50B,Choosing Symbol Pairs,strings,1500
5187,50A,Domino piling,greedy;math,800
5188,49E,Common ancestor,dp,2200
5189,49D,Game,brute force;dp;implementation,1700
5190,49C,Disposition,constructive algorithms;math,1700
5191,49B,Sum,math,1600
5192,49A,Sleuth,implementation,800
5193,48H,Black and White,constructive algorithms,2600
5194,48G,Galaxy Union,dp;trees;two pointers,2600
5195,48F,Snow sellers,greedy;sortings,2600
5196,48E,Ivan the Fool VS Gorynych the Dragon,dp;games;graphs,2100
5197,48D,Permutations,greedy,1500
5198,48C,The Race,math,1800
5199,48B,Land Lot,brute force;implementation,1300
5200,48A,Rock-paper-scissors,implementation;schedules,900
5201,47E,Cannon,data structures;geometry;sortings,2100
5202,47D,Safe,brute force,2100
5203,47C,Crossword,implementation,2000
5204,47B,Coins,implementation,1200
5205,47A,Triangular numbers,brute force;math,800
5206,46G,Emperor's Problem,geometry,2500
5207,46F,Hercule Poirot Problem,dsu;graphs,2300
5208,46E,Comb,data structures;dp,1900
5209,46D,Parking Lot,data structures;implementation,1800
